content,score
𝐛𝐚𝐠𝐮𝐬,5
Sangat membantu buat dana darurat,5
sangat membantu dalam proses pembayaran,5
mantab top ♥️,5
sangat bagus......,4
Belanja cepat Belanja aman Belanja tenang,5
Very good...👍👍,5
keren,4
Disadap,4
Bagus,4
keren,4
mempermudah,4
mantap,4
bagus,4
oke,4
mantul,4
baik,4
Coba,4
Ok,4
good,4
mantap,4
good,4
ok,4
Bagus,4
Ok,4
shopee pay transaksinya cepat,5
Shopee pay emang the best,5
Good job shoppe pay,5
mntp lh dimple pasten,5
mempermudah pembayaran good lah,5
mudah dan diterima di banyak tempat,5
Terbaik kualitas barang nya,5
Penggunaan aplikasi yang mudah untuk di gunakan,5
God apk mempermudah pembayaran,5
Mantap banget jika sudah lama ini,5
bgus bgt,3
Joooooooooooss....!!!!!!! Pokok e 👍👍👍👍,5
Ratukunini the best,4
Sangat bagus,4
top markotop,4
kadang lambat,4
pembayran cepat,4
Ok,3
Mantap,3
Susah,3
nice app 👌,5
GOOD LUCK👍,5
", Shopiepay,isthebes",5
Ok..mantaaap,5
"Sngat puas,",5
Mantap gan .,5
👍👍 praktis bro,5
Terbaik.👍,5
mantap betul 🤍,5
Mantaf shopeepay 🤲,5
mantaaaaaaaaaaappppp!!!,5
aplikasi Taii,1
Sering eror,1
Tak bisa log in,1
no coment,1
Kurang bagus,1
erorr tross,2
Good i like it,5
aplikasi lumayan bagus,5
tanpa ribet looos,5
saya duka shopi,5
ShopeePay id the best,5
Sangat membantu sekali,5
Shopepay ok banget,5
Mantap Shopee pay,5
melancarkan transaksi saya,5
Saya puas dengan aplikasi ini,5
Good aplication from shopee,5
Terbantu disaat darurat,5
Shopee mmg kerenn,5
sat set langsung,5
ok.jos,5
𝑝𝑢𝑠𝑠,5
Baik,1
Wah,1
The best,1
baik,1
Ngelek,1
membantu👍👍,5
Mantaaaaap... !!!,5
Jjuj,2
bagus,5
Mantap,5
Ok,5
Muantaaap,5
ok,5
terbaik,5
keren,5
Good,5
Ok,5
Mantap,5
Baik,5
lumayan,5
Bagusss,5
Ok,5
good,5
Good,5
Mantap,5
Ok,5
Baguslah,5
ok,5
kereeennnnnnn,5
mantap,5
mudah,5
Sippp,5
awesome,5
bagus,5
terbaik,5
mantap,5
mantap,5
Makasih,5
mantap,5
Baik,5
ok,5
ok,5
ok,5
Ok,5
Acc,5
Oke,5
baguZ,5
Bagus,5
Mantap,5
mantap,5
ok,5
Mantap,5
Good,5
Nice,5
Good,5
mantap,5
Muantapp,5
Presiden,5
mantap,5
Nice,5
Bagus,5
Membantu,5
Baik,5
Like,5
mantap,5
mempermudah,5
Ok,5
Good,5
Okokokok,5
Oke,5
Bagus,5
Siplah,5
nice,5
Top,5
ok,5
good,5
Mantaaaap,5
Mantap,5
good,5
baik,5
Mantap,5
Ok,5
Terimakasih,5
Ok,5
Mantap,5
bagus,5
Mantap,5
Mantaaaap,5
Mantap,5
ok,5
Good,5
mantap,5
Mantap,5
Ok,5
Good,5
Bagus,5
Keren,5
mantap,5
Mantap,5
good,5
mudah,5
Ok,5
ok,5
maaciwww,5
bagus,5
Bagus,5
ok,5
Bagus,5
kereenz,5
Gampang,5
mantap,5
Mantap,5
Mantaaappp,5
good,5
mantaaaap,5
okem,5
Ok,5
Jos,5
Mantap,5
is the best,5
good,5
mantap,5
Ok,5
mantap,5
Bagus,5
Bagus,5
ok,5
top,5
Ok,5
OK,5
bagus,5
mantap,5
ok,5
mantap,5
ok,5
mantap,5
Oke,5
Oke,5
Oke,5
top,5
MANTULLLLLLL,5
Ok,5
bagus,5
mantap,5
kereen,5
mantap,5
Mantap,5
Om,5
mantap,5
Trimakasih,5
Mantap,5
ok,5
Bagus,5
Ok,5
Oke,5
ok,5
penak,5
mantab,5
Good,5
Oke,5
mantap,5
bagus,5
bagus,5
Mantap,5
keren,5
Mantapsss,5
bagus,5
Trimakasih,5
OK,5
Bagus,5
Mantul,5
oke,5
oke,5
good,5
Bagus,5
mantapp,5
mantap,5
mantap,5
mantab,5
Ok,5
bagus,5
mantap,5
mantap,5
Bagus,5
Good,5
mantap,5
jos,5
keren,5
Bgus,5
mantap,5
Ok,5
sukak,5
Bagus,5
mantap,5
Good,5
Mantap,5
Ok,5
Nice,5
Ok,5
Good,5
mantap,5
baik,5
bagus,5
Good,5
Mantap,5
Goof,5
keren,5
Good,5
mantap,5
keren,5
Oke,5
Lumayan,5
nice,5
Keren,5
kerreeennn,5
Enteng,5
bagus,5
Hebat,5
baguss,5
praktis,5
ok,5
Mantap,5
keren,5
Bagus,5
Mantap,5
Mantap,5
Terbaik,5
Ok,5
Ok,5
ok,5
Baik,5
good,5
Hebat,5
Oke,5
Mantap,5
ok,5
mantap,5
Mantap,5
Mantap,5
mudah,5
Ok,5
Mantap,5
Ok,5
Puas,5
Mantap 👍,5
like this...,5
Good👍,5
Baik👌,5
keren 😎,5
good👍👍,5
Hebat 👍👍👍,5
Good luck ya,5
Ok mantap,5
good job,5
keren shopee,5
very nice,5
Sangat baik,5
sangat mantap,5
mantap bana,5
Mantap betul,5
mantap kali,5
Mantap joss,5
sangat mudah,5
mantap jiwa,5
Ok mantap,5
keren cuy,5
smngt mmbantu,5
Sangat manfaat,5
aku suka,5
Sangat puas,5
Coba dulu,5
sangat bagus,5
Kerja bagus,5
sangat bagus,5
Maju terus,5
terimakasih shopee,5
Sangat suka,5
sangatt bagusss,5
sangat bagus,5
Mantap Shopee,5
mudah akses,5
oke banget,5
Sangat mudah,5
Thanks shopepay,5
Sangat puas,5
Oke banget,5
good Jobs,5
Good Pay,5
top lancar,5
Sangat bagus,5
ok gas,5
Sangat bsgus,5
suka bnget,5
nice kick,5
lumayan bagus,5
sangat bagus,5
Mantap jiwa,5
Good job,5
Sangat puas,5
ok bgt,5
lebih cepat,5
mantap boss,5
Sangat baik,5
ok gess,5
very good,5
ok banget,5
puas bgt,5
cepat proses,5
Yes o,5
Luar biasa,5
Ok bgt,5
sangat baik,5
Ok mantaf,5
sangat baik,5
Sangat baik,5
Sangat Baik,5
bagus bangat,5
sangat puas,5
Sangat baik,5
Ia the best,5
Bintang 100,5
ok bgt,5
Sip mantap,5
Sangat bagus,5
toooop pokoknya,5
Sangat bagus,5
Sangat bagus,5
sangat Bagus,5
Ok bangets,5
ok la,5
Bagus banget,5
the best pokoknya,5
Good aplication,5
Ok bagus,5
Bagus Ok,5
good service,5
very nice,5
Sangat bagus,5
Oke gaasss,5
👍🏼👍🏼👍🏼👍🏼👍🏼,5
Ok👍🙏,5
nice..,5
mantap...,5
Ok.,5
👍,5
👍👍👍,5
👍,5
👍,5
👍,5
⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐,5
👍,5
👍👍👍👍👍,5
👍👍👍,5
👍👍👍👍👍,5
👍👍👍,5
👍👍👍,5
♥️♥️♥️,5
"suka sama free admin kirim uangnya, good job shopee pay ❤️",5
Top banget tp sayang sy blom bisa pakai shoppe leter..,5
FORZA AC MILAN 1899,3
Bohong !!... mana dana saya yang 155.000 ?... kok tidak ada sudah hampir 2 tahun,5
lumayan dapat potongan buat beli kouta semoga promonya di tambahin lagi,5
"Bagus,.. tp Shopeepaylaternya, hny bisa digunakan di Yomart & Superindo. Krn hny ditoko itu yg memiliki alat QRis dari Shopee,..",5
Sayang bunga pinjaman terlalu besar moga bisa diperkecil lg,5
TOLING LIMIT NYA DI BESARKAN DEMI KEBAIKAN KURIR MU SHOPEE..,5
Selamat siang google play store. Tentang ulasan Elegan . Terima kasih,5
Perdana menggunakan shopeepay Mudah mudahan amanah,5
Lebih menarik pake sopee pay .. .....,5
"Aplikasi ini membantu,lebih gampang bertransaksi,mantab",5
Paylater error..,1
shopee is d'best...,5
"Mantap,banyak menbantu",5
bagus,4
baikk,4
Baik,4
mantap,4
ok,4
coba dulu,4
Mantap banget!,5
Simpel cepet...,5
simpel.... mantaf,5
MaanTuul banget....,5
Mantap 👍🏻,5
suiiip mantap 👍👍,5
Saya suka Saya suka aplikasi ini,5
Sip sat set,5
Shopeepay mantap but,5
Shopee pay is the best,5
Inainaina uuulllalllla😍😍😍,5
Mantabs 👍👍,5
Keren,5
recommended,5
ok,5
Mantaps,5
ok,5
Manfaat,5
Bagus,5
Memuaskan,5
mantap,5
mantap,5
bagus,5
Ringan,5
Mantap,5
Goood,5
mantap,5
Ok,5
bagus,5
good,5
Mantaaaaap,5
Bagus,5
Baik,5
Top,5
good,5
Praktis,5
mantabb,5
mantap,5
terbaik,5
mantap,5
good,5
Good,5
Simple,5
mantap,5
Mantul,5
Nice,5
Ok,5
mantap,5
alhamdulillah,5
mantap,5
good,5
Top,5
Ok,5
sippp,5
opsional,5
Bagus,5
mantap,5
Mantap,5
Good.,5
Memuaskan.it is best,5
sangat puas,5
Ok banget,5
shopy ok,5
Okai Gas,5
sangat membantu,5
Ok sip,5
tempel terus,5
ok mantab,5
Sangat baik,5
Mantapppp bangetttt,5
Bagus sangat,5
Sangat baik,5
excellent aplikasi,5
poin kerenn,5
Sangat terbaiiik,5
Ok bgt,5
Sangat baik,5
👍,5
👍👍👍👍,5
👍👍👍,5
"Cuma Shopee yg bisa menolak pengajuan saya, what's my wrong?",1
mantap top up skin chip awal season,4
Puas sih..tambahin lagi dong limit splaternya,5
ShopeePay - Bayar & Transfer: 👍👍✨️,5
Good Job 👍 Trimakasih 🙏,5
Shopee pay sgt membantu sekali,5
ShopeePay oke banget.,5
Baik,4
hebat,4
Ok,4
top,4
Ok,4
nice,4
Bagus,4
Mantap,4
Aplikasi yang aman dan sangat membantu,5
Lumayan lah,3
Puas,3
Good 👍🏻,5
mantaps!,5
mantap banyak promonya,5
Shopypee i lov u,5
Gagu,1
Taekk,1
Mantap,2
Menyenangkn,5
Mantap,5
Bagus,5
Mantap,5
Good,5
Mantap,5
Okeeehhh,5
ok,5
The best,5
Mantap,5
Rekomended,5
mantap,5
mantap,5
baik,5
Mantap,5
Mantap,5
mantap,5
ok,5
Mantap,5
Mantul,5
Okey,5
Bagus,5
ok,5
Oke,5
Baik,5
Ok,5
Mantaappp,5
Ok,5
Mantaaaap,5
bolehlah,5
coba coba,5
Lumayan,5
mantap,5
praktis,5
ok,5
Good,5
Keren,5
Mantappp,5
Oke,5
Bagus,5
Mantaap,5
Bagus,5
Okelah,5
Mantap,5
Good,5
yop,5
baik,5
mantapp,5
Ok,5
ok,5
mantap,5
baik,5
baik,5
Oke,5
Mantap,5
Baik,5
mantap,5
Mantap,5
Suka,5
ok,5
Top,5
Bismillah,5
Aneh,5
Oke,5
bagus,5
Ok,5
Bgusss,5
ok,5
Ok,5
To p,5
mantap,5
mantap,5
Baik,5
baik,5
Oke,5
Ok,5
bagus,5
Mantap,5
Mantap,5
mantaaap,5
Keren,5
mantap,5
Keren,5
Gasss,5
Good,5
Ok,5
Nice,5
Mantap,5
ok,5
mantap,5
Ok,5
setuju,5
mantap,5
mantep,5
Mantap 👍,5
mantap 😁,5
👍oke,5
oke👍,5
ok bgt,5
Sangat baik,5
Shopepay mantap,5
Top markotop,5
mantap deh,5
keren ok,5
Good like,5
Trimakasih shopeepay,5
Good apk,5
Very2 gooooooddddd,5
Good apl,5
Ok mantap,5
Best aplikasi,5
Good jobb,5
sangat mudah,5
Good job,5
Good aplication,5
shopee Top,5
oke baik,5
Oke google,5
paten bana,5
Mantap Manfaat,5
Okey mantap,5
Sangat profesional,5
Semoga beanfaat,5
Oh good,5
Coba dulu,5
terimakasih shoppe,5
Sudah aktivasi,5
Mantul ooooy,5
sangat suka,5
Sangat bagus,5
mantap nih,5
mantap bro,5
👍👍👍,5
Bagus 👍👍👍👍,5
keren....,5
"Mungkin lebih bagus lagi, kalo di shopeepaylater ada cicilan sampai 24/36 bulan bagi yang mempunyai limit tinggi, terimakasih shopee.",5
"Ga ada yg harus di Ragukan lah kalau di Shopee,,,poko-y sopee IS THE BEST !!!",5
aplikasi yg sangat bagus dan memudahkan,4
Shopee paylater sy ga bs di gunakan,1
Sudah bagus cuma untuk top up saldo shoopepay lebih bagus di tambah lagi dengan akun virtual seperti DANA atau OVO,5
ok sekali aplikasi ne ora konangan njokot nang toko online terpercaya,5
"Mantap aplikasinya ,terimakasih ShopeePay...So good bro.",5
Bisa cepat untuk pembayaran pengemudi Shopee Food gess...?,5
apk gajelas kek taik anj anj anj anj....,1
shopeepay makin mantap aja nich... siiip dech..!!!,5
Apk Shopeepay emang paling the best lah pokoknya 🤗❤👍,5
Gbu n hv a nc day..goodjob👍💪👏,5
Blum da lyanan spinjam ya,1
Pay later selalu tertolak,1
"Bagus, good job shopee.",5
Shopie sanga t bagus berbelanja onlain,5
transaksi lebih mudah pake Shopee pay,5
Good job projects Shopee Pay..👍,5
"Shopee memang the best,i love you Shopee",5
Nhk⁶di 24900,3
Log in aja lemot,1
"Oke, terimakasih",4
Semoga bs dpt limit 12jt mksh shopee,5
Ok...deh,3
Oke lah.,4
Semoga bermanfaat..👍👍👍,5
Good application finance and online shopping,5
MANTAPPPPPPPPPPPPPPPPPPP ILOVE YOUUUUUY SHOPPE PAYYYY,5
Sangat mmbntu sy dlm brtrnsksi,5
Keren😁👍,4
"SHOPEE,,,,MANTUL👍♥️💋💋💋",5
"ok sip, mantul",5
Good's.........👍👍👍,5
Lumayan,4
Good,4
mantap,4
Bagus,4
agak lelet,4
Mantap,4
Top,4
baik,4
Baik,4
Bagus,4
kerrreeen,4
Coba,4
bagus,4
mantap kali shopee bshh,5
simple dan worth it banget,5
Agak sulit cara pemkaian nya,5
Semoga makin lancar sinyalnya,5
cukup stabil,3
Coba dulu,3
Belum nyobain,4
Eke banget,4
Cepat dan dipermudahkan,4
Bagus cepat,4
jempol deh,4
Mdh2 di acc,4
Bagus shopee,4
Bagus,3
Waaaaaaaw,3
ok,3
Ok,3
Mantap,3
mantap,3
Mantap,3
Gagal,3
Good,3
aplikasi keren...,5
👌Oke banget,5
"Mantap lur,",5
Luar. Biasa,5
"Keren,,mantap",5
"saya suka,,",5
mantap jos 👍,5
Oke mantap ...,5
Manttaapp...,4
Aku suka.,5
"Sangat bagus,,",5
Ok bangett...,5
oke bingits....,5
Manteb mantul👍,5
tai shopee,1
Bagusan gopay,1
Kurang bagus,1
goodjob!,5
Done!,5
Makasi Shopee mmmmuach,5
Amat sangat membantu,5
kontolodon assuuu juancuuukkk,5
ok aja lah,5
Efisien dan sangat membantu,5
Keren mudah di gunakan,5
so far so good,5
👌😁👍,5
Buruk,1
Jelek,1
good,1
TIdak SUKA,1
Dipersulit,1
Bagus,1
Buruk,1
lemot,1
Sampah,1
Busuk,1
bagus!,5
✍️🤓🤓,5
baik,5
Bermanfaat banget 👍🏻👍🏻👍🏻👍🏻👍🏻,5
Mantap,5
Ok,5
bagus,5
Mantap,5
Terbaik,5
manuy,5
jossssss,5
Baik,5
Ok,5
Bagus,5
Good,5
Ok,5
Good,5
Mantap,5
Mantap,5
keren,5
Mantap,5
Good,5
Alhamdulillah,5
tidak masalah,5
Mantul,5
keren,5
bagus,5
recomended,5
Keren,5
Ok,5
the best,5
ok,5
bagus,5
Mantap,5
Bagus,5
bagus,5
Cukup,5
bagus,5
oke,5
Mantab,5
Cukuplah,5
Ok,5
mantap,5
membantu,5
Bagus,5
Okeh,5
Mantul,5
Bagus,5
Puas,5
mantap,5
mantabbbbbb,5
Mantap,5
Bagus,5
mantaf,5
Trims,5
Ok,5
Ok,5
ok,5
Ok juga,5
Ok,5
baik,5
ok,5
OK,5
Good,5
Mantul,5
bagus,5
Good,5
Okay,5
top,5
Gasss,5
Good,5
Bagus,5
baik,5
Ok,5
ok,5
Mantaapp,5
Mantul,5
ok,5
Mantap,5
Bagus,5
good,5
good,5
Mantap,5
mantap,5
Mantap,5
Mantaap,5
Bagus,5
Mantap,5
Mantap,5
Ok,5
menarik,5
good,5
mntappppb,5
Keren,5
good,5
ok,5
Mantap,5
Good,5
sempurna,5
jox,5
Ok,5
bgus,5
Ok,5
Suka,5
Mantap,5
terbaik,5
Mantap,5
Mntaps,5
Good,5
wow,5
Excellent,5
kereeen,5
Wow,5
sippp,5
bagus,5
Oke,5
keren,5
Mantabz,5
GOOD,5
Good,5
baik,5
Bagus,5
Bagus,5
good,5
top,5
bagus,5
Jos,5
Mantap,5
mantap,5
Cakep,5
Mantap,5
Ok,5
Mantap,5
Ok,5
Top,5
Good,5
Mantap,5
Mantap,5
mantapppppp,5
ok,5
Ok,5
mantapp,5
keren,5
Okee,5
Best,5
Nice,5
Simple,5
Baik,5
Sipzz,5
Good,5
ok,5
oke,5
ok,5
mantap,5
mantab,5
Ok,5
good,5
Mantap,5
Amanah,5
Ok,5
mantab,5
josbgt,5
Terbaik,5
Mantap,5
Praktis,5
Ok,5
bagus,5
Ok,5
bagus,5
Bagus,5
Okelah,5
mantab,5
Top,5
mantap,5
Ok,5
good,5
baik,5
Mantull,5
Ok,5
good,5
Ok,5
good,5
bagus,5
mantp,5
nice,5
Bagus,5
ok,5
amazing,5
oke,5
ok,5
Mantap,5
mantap,5
Ok,5
Mantap,5
ok,5
keren,5
Goodjob,5
ntafzzzzz,5
oke,5
Mntap,5
Good,5
bagus,5
mantao,5
oke,5
Up,5
Bagus,5
mantap,5
Cocok,5
Ok,5
mantabbbb,5
ok,5
terbaik,5
Good,5
Bagus,5
Good,5
oke juga,5
mantabbbbbbbb,5
oke,5
ok,5
bagus,5
Ok,5
Lumayan,5
Muarh,5
mantap,5
good,5
bagusss,5
Good,5
terbaikkkkk,5
okeee,5
Good,5
Bagus,5
mantap,5
josss,5
ok,5
Ok,5
Oke,5
good,5
Top,5
keren,5
mantap,5
mantep,5
menarik,5
Mantab,5
Ok,5
Ok,5
itu dulu,5
Membantu,5
nice,5
Good,5
ok,5
Ok,5
Ok,5
Mantab,5
Terbaik,5
Bguss,5
Mantab,5
mantap,5
MANTAP,5
baik,5
siiiippp,5
Mantap,5
good,5
baik,5
Oke,5
ok,5
Bagus,5
Mangtap,5
bagus,5
bagus,5
Good,5
baik,5
ok,5
Bagus,5
manteep,5
Bantu,5
baguss,5
ok,5
bgus,5
Mantap,5
Membantu,5
puas,5
Mntap,5
keren,5
mantap,5
Ok,5
Bagus,5
Good,5
Bagus,5
Best of the best,5
Ok,5
Mantapp,5
good,5
Mantap,5
oke,5
keren,5
mantapp,5
OK,5
Terimakasih,5
Ok,5
membaantu,5
Bagus,5
Ok,5
fast,5
terbaik,5
Bagus,5
baik,5
mantap,5
keren,5
Oke,5
Ok,5
Mantap,5
bgus,5
Oke,5
Ok,5
Nice,5
mantap,5
Ok,5
Mantafff,5
good,5
keren,5
okeeeee,5
Ok,5
Ok,5
oke,5
bagus,5
ok,5
Bagus.,5
Susuh.,5
👌 sipp,5
Good job.thanks,5
Mantull,5
Nice very nice,5
usefull . .,5
Mantaaaaaaaaaaaap....,5
oke.,5
Oke.,5
👍👍👍👍,3
Bagus..,5
Mantap👍,5
mantab.,5
Mantap👍,5
Useful.,5
Bagus 👍,5
",👍👍",5
🤩👍👍👍,5
👉👍👍👍,5
Selow respon,5
selalu puas,5
Jelek shopeepay,5
sangat Recommended,5
Oke mntsp,5
Sangat puas,5
Sangat praktis,5
Ok goods,5
Masih bingun,5
luar biasa,5
Mantap jiwa,5
Baru mncoba,5
makasih shopeepay,5
Bagus semua,5
Click here,5
ok bgt,5
lebih praktis,5
sangat jujur,5
Bagus banget,5
Terbaik shopeepay,5
Sangat baik,5
Baru download,5
mantab promonyaa,5
Good job,5
simple and fast,5
Sangat bagus,5
Keren dahh,5
mau Ipone,5
josss lah,5
Terima kasih,5
Aplikasi hebat,5
bagus banget,5
ok mantap,5
Memudahkan pembayaran,5
Good joob,5
Kerennnn josssssss,5
Blum cobaa,5
sangat bagus,5
bagus mantap,5
Sangat nembantu,5
Keren mantap,5
tambah mantep,5
Sangat pes,5
Ya Like Ok,5
Good lahh,5
ok banget,5
ITS good,5
Baru okey,5
oke bagus,5
Baru pakai,5
keren iiiih,5
Bagus buabget,5
bagus banget,5
Mantap deh,5
good luck,5
Banyak informasi,5
good aplikasi,5
Ok sih,5
bagus banget,5
good work,5
mantap pokoke,5
Mantap shope,5
Okok banget,5
mantep broo,5
baguuus banget,5
Ok bgt,5
Terimakasih shoopyy,5
Sangat Bagus,5
Sangat puas,5
good app,5
Sangat Good,5
mantappp bosku,5
sangat mudah,5
Good Aplikasi,5
Mantap pokoke,5
sangat baik,5
Makin mantap,5
ok bgt,5
wow mantap,5
Lebih efisien,5
oke good,5
mantap jiwa,5
makin mudah,5
sangat mantap,5
Apk good,5
bagus banget,5
Sangat bermanfaat,5
Nice Aplikasi,5
Top banget,5
sangat bagus,5
keren banget,5
Oke lah,5
Sangat Bagus,5
mantap banget,5
Paten akurat,5
Sangat baik,5
Lancar jays,5
saya puas,5
Mantap betul,5
sangat mudah,5
ringkas dan tidak ribet,5
Banyak rewardnya,5
Sanggan membantuh,5
shpeePay terbaik,5
Good job,5
mantap shopee,5
Good job,5
Best App,5
Tesur lh,5
Thank you,5
pencil ramah,5
Sip lah,5
Top bngeetttt,5
😋😃,5
👍🏻👍🏻👍🏻👍🏻👍🏻,5
Ok👍,5
shopee pay gratis dong,5
Good 👍👍👍,5
👍👍👍👍👍,5
👍👍👍👍👍,5
👍,5
😍,5
👍👍👍,5
👍👍👍👍👍,5
👍👍👍,5
👍,5
👍,5
👍👍👍👍👍,5
mantap ....,5
Good👍👍👍👍,5
Good 👍👍👍👍,5
🕶️🕶️🕶️🕶️🕶️🕶️,5
mantap....,5
👎👎👎👎👎,1
Kira in bisa trf shopeepay tanpa harus upgrade shopeepay plus. Trnyata enggak. I Buat apa apk ini ?? Kan sdh ada menu shopee pay di apk shopee .,3
oke tnggl tolong dibantu pihak shope spyalter di aktifkan kembali Karena tiba2 dinonaktifkan tidak ada masalah tiba2 dinonaktifkan tdk ada utang tdk ada masalah apakah bsa dibantu proses kembali diaktifkan sekian dam terimakasih 🙏,5
Top up kena fee / 1 rebu,1
Bagus dan sangat bermanfaat...tingkatkan terus pelayanannya.,5
Mantap bossku bisa gampang kita buat cek dan bayar,5
ShopeePay memang mantaaaap👍👍👍,5
Mantapp mempermudah transakasi e wallet. Tingkatkan,5
Sangat mudah,4
Suka Shopeepay sayangnya saya tidak disetujui,5
belum sama sekali untuk semuah hal,5
Usaha berwira wassta...,5
Gak ada pengamanan pas buka aplikasi shopeepay?,5
Mantap 👍😁😊,5
Terimakasih shopee,2
Ok,4
Mantqf,4
Alhamdulillah,4
mantap,4
puas,4
mantap,4
recomendasi buat app shopee,5
Mantap jiwa good job,5
cukup puas dengan pelayanan semua,5
sangat mmbntu pmbyaran digital,5
Saya cbadlllu,3
Biasa aja,4
Lebih enak,4
Cukup bagus,4
Nyoba,3
good job 👍,5
Terbaik dh.,5
"yes, mantap",5
Aplikasi bagus.,5
shopee mantap❤,5
aman,1
Mantap simpel 👍 👍👍,5
shopeepay terpercaya 😍,5
Mantap menn👍👍👍,5
Memudahkan bertranssaksi di shopee,5
ShopeePay EMG the best,5
Good job ShopeePay,5
Cukup memuaskan aplikasinya,5
Manteb dach uplikasinya,5
Pokok e T. O. P,5
Shopeepay top markotop,5
shopee memang ok,5
Ok,1
busuk,1
Mantapz👍👍👍,5
Mantap 👍👍👍,5
Menyala 🔥🔥🔥,5
Recomended,5
Terbaaik,5
The Best,5
Mantap,5
bagus,5
okehhh,5
Top,5
Mantap,5
ok,5
Good,5
Like,5
Oke,5
bagus,5
Mantap,5
Ok,5
Bgud,5
mantap,5
Ok,5
mantap,5
Mantap,5
Lumayan,5
Ok,5
Mantap,5
bagus,5
terbaik,5
Mantap,5
Ok,5
Good,5
bagus,5
Keren,5
Good,5
Bagus,5
mantap,5
Mantul,5
simple,5
mantap,5
Bagus,5
Keren,5
Wah,5
Ok,5
Mantap,5
sio,5
Happy,5
good,5
Ok,5
Kerennn,5
Ok,5
Mantap,5
ok,5
Ok,5
bagus,5
OK,5
good,5
top,5
mantap,5
Good,5
Ok,5
Mntap,5
mantab,5
Bagus,5
Topp,5
Membantu,5
Good,5
Memuaskan,5
Ok,5
mantap,5
okk,5
Ok,5
Ok,5
Ok,5
Membantu,5
nice,5
mantab,5
Nice,5
Matap,5
Ok,5
Ok,5
Oke,5
praktis,5
Mantul,5
Bagus,5
okeh,5
Bagus,5
Terimakasih,5
Bagus,5
Mantap,5
mantap,5
Bagus,5
Good,5
Bagus,5
Okey,5
Baik,5
Mantap,5
Okeh,5
ok,5
Good,5
Ok,5
ok,5
Bagus,5
mantap,5
Mantap,5
Jos,5
Bagus,5
bagus,5
Bermanfaat,5
ok,5
mantappp,5
baik,5
Bagus,5
Baik,5
mantab,5
Top,5
mantap,5
Ok,5
Mantap,5
Good,5
nice 👍,5
Bagus.,5
mantap 👍,5
Mantap👍,5
Mantap😊,5
🔥🔥🔥,5
⭐⭐⭐⭐⭐👍,5
Terimakasih shopee,5
Ok mantul,5
Gooooddd apps,5
Sip excellent,5
ShopePay Best,5
Sangat rekomended,5
Mantap ni,5
oke lah,5
Mudah singron,5
Saya suka,5
good aplikasi,5
good app,5
Bagus banget,5
Trimakasih shope,5
sangat puas,5
Good App,5
sip dsh,5
Sangat puas,5
Terimakasih ShopeePay,5
Bagus simpel,5
Good job,5
nyobain dulu,5
the best Apps,5
cepat tepat,5
Very Helpull,5
Top markotop,5
ok mantaft,5
Oke punya,5
ShopeePay mantap,5
Sangat bagus,5
Good option,5
Good lah,5
nice apk,5
bintang 5,5
Nice app,5
Akun saya,5
Bikin mudah,5
Cair paylatter,5
Ok👍,5
Ok.,5
...,5
👍,5
👍👍,5
👍,5
💫,5
👍👍👍,5
Kereeen🤩🤩🤩🤩🤩🤩,5
♥️♥️♥️,5
"seumur umur, barang sudah dikembalikan tapi disuruh bayar tagihan di spaylater dr tagihan 1 sampai 3 bulan,,, alasannya dana dikembalikan sebagian kata cs nya,,,jgn sampai terjadi dengan konsumen yg lain",1
"halo ini kenapa ya, pada saat mau login tpi udh terhubung knp bisa ga masuk² ke akunnya?pdhl udah verifikasi juga tapi tetep ga masuk ke akunnya",2
aplikasi sampah baru mau nyoba buat pake bayar di mini market malah ngga bisa informasinya saldonya tidak cukup padahal saldo Saya masih di atas harga barang yang saya mau beli ngga lagi bayar qris pake shopee bikin malu doang gara2 kesalahan sistem yang merugikan!!!,1
jatuh temponya telalu dekat padahal tanggal gajihan tanggal 1 gimana sih 🧐 dalam Shopee pay later. ngga ada kelonggaran tanggal pembayaranya?,2
"Aplikasi ya menurut saya sudah bagus cuman ada kekurangan pas install di hp saya yang bermerk Oppo a37f,ya gitu hp jadul,yang jadi permasalahan nya yaitu pas login,akun saya sudah benar pas saat memasuki kode otp itu sudah benar,tapi masuk ke menu utama yang lama sekali,sampai sampai mengulangi kode otp,kalau bisa ya mohon di fixs fixs gitu:v, itu saja sih keluhan saya,sekian dan terimakasih:)",3
"halo kak, mohon hapus data pribadi saya di akun shopeepay dengan spaylater kak, saya kena tipu oleh oknum yg tidak bertanggung jawab. uang hasil pinjam atas nama saya itu dipake oleh pelaku, dan murni itu tidak saya pake seperserpun tolong segera ditindak lanjuti ya kak. data saya dipake pelaku dibeberapa platform pinjam terima kasiih.",4
"tida memuaskan baru telat pembayaran sekali aja sudah ti telfonin terus setiap per setengah jam,sampe sehari ada panggilan gk jelas 30 kali",1
min kenapa ya isi saldo shopee pay dari gopay ngisi 20.000 di gopaynya udah ada adminnya jadi 21000 nyampe ke shopee paynya 19000 ? udah bberapa kali ngisi ke gitu terus,4
It takes so long to open the feature to connect a seabank account even though it has been updated! Please fix it!,1
"gua mau aktifin spinjamm terus itu gajadi karna persyaratan yang ribett,setelah itu banyak yang nelpon ke gua meresahkan banget gblk",1
